scenario_id,pv_kw,wind_kw,battery_kwh,elec_load_mwh_per_year,heat_mwh_per_year,heat_peak_kw,pv_gen_mwh,wind_gen_mwh,spill_mwh,import_mwh,export_mwh,curtailment_ratio,self_sufficiency,battery_cycles_per_year,capex_total_eur,ann_capex_elec_eur_per_year,ann_pv_eur_per_year,ann_wind_eur_per_year,ann_batt_eur_per_year,ann_grid_eur_per_year,heat_total_annual_eur_per_year,total_annual_eur_per_year,lco_served_eur_per_kwh,timeseries_file
s2_grid_connected_district,178.20779,485.51384,772.66322,1342.2732253333336,2678.470449663289,1529.5388268537547,205.7907418380188,1455.86277165168,496.96343848694994,188.9176942776507,0.0,0.2990776563540367,0.8592554103649532,278.71970271858453,1075148.3928,114906.05025875043,12482.148417894125,72350.1314009259,30073.77043993042,45477.82942397489,370776.3137287655,531160.1934114909,0.395716895328509,timeseries_s2_grid_connected_district.csv.gz
s2_grid_connected_final_ashp,84.51297,879.36865,581.93658,2141.8166431432705,2678.470449663289,1529.5388268537547,97.59386383296838,2636.8765926273,930.464680122365,346.37540850533,0.0,0.34027234703674136,0.8382796166916515,279.6287970825722,1557973.93922,159611.2287098401,5919.51359015806,131041.44956476381,22650.265554918227,86568.57793641677,242592.72576640133,488772.5324126582,0.22820465700338813,timeseries_s2_grid_connected_final_ashp.csv.gz
s3_24hours_autonomy_grid_connected_gshp,0.0,755.69205,5559.0699,2029.0605201187923,2678.470449663289,1529.5388268537547,0.0,2266.0196925140995,433.84958689241,220.24687903449004,0.0,0.19145887757535915,0.8914537654985295,79.82863213992343,2637457.7316,328982.813679379,0.0,112611.4532927322,216371.3603866468,42854.71463254233,310090.9719849809,681928.5002969023,0.3360809071663266,timeseries_s3_24hours_autonomy_grid_connected_gshp.csv.gz
s3_24hours_autonomy_grid_connected_ashp,0.0,809.66029,5867.9908,2141.8166431432705,2678.470449663289,1529.5388268537547,0.0,2427.8489649145804,492.613445044614,230.53222740900998,0.0,0.202901190380245,0.8923660304223394,77.55143493571275,2802295.14614,349048.9222440898,0.0,120653.67358345905,228395.24866063075,45450.30511988487,242592.72576640133,637091.9531303761,0.29745401184080705,timeseries_s3_24hours_autonomy_grid_connected_ashp.csv.gz
s3_24hours_autonomy_grid_connected_electric,0.0,1730.5008,11015.736,4020.7436749966228,2678.470449663289,1529.5388268537547,0.0,5189.0831598816,1640.17862490035,510.11930786759996,0.0,0.31608254760322135,0.8731281202928142,66.02558174275077,5581945.7328,686632.0994554429,0.0,257875.16225985932,428756.93719558354,107046.77015920189,8266.977636699756,801945.8472513446,0.19945211932765602,timeseries_s3_24hours_autonomy_grid_connected_electric.csv.gz
s3_24hours_autonomy_grid_connected_district,292.60962,369.14761,3677.4609,1342.2732253333336,2678.470449663289,1529.5388268537547,337.89965505290644,1106.9267616412199,190.82817026192998,110.25957430400001,0.0,0.13207688346296953,0.9178560875513115,113.58583904851199,1755295.0203200001,218639.6212727695,20495.15739656275,55009.509285745065,143134.95459046168,20251.893854613758,370776.3137287655,609667.8288561488,0.45420546081796936,timeseries_s3_24hours_autonomy_grid_connected_district.csv.gz
s3_24hours_autonomy_grid_connected_final_district,292.60962,369.14761,3677.4609,1342.2732253333336,2678.470449663289,1529.5388268537547,337.89965505290644,1106.9267616412199,190.82817026192998,110.25957430400001,0.0,0.13207688346296953,0.9178560875513115,113.58583904851199,1755295.0203200001,218639.6212727695,20495.15739656275,55009.509285745065,143134.95459046168,20251.893854613758,370776.3137287655,609667.8288561488,0.45420546081796936,timeseries_s3_24hours_autonomy_grid_connected_final_district.csv.gz
s4_one_percent_grid_connected_gshp,486.14692,1505.0315,3231.2796,2029.0605201187923,2678.470449663289,1529.5388268537547,561.3926041564624,4512.990465963,3058.62387248942,20.2906051643,0.0,0.602757779659984,0.9900000000181798,41.09653116998604,3508483.21076,384095.8689685861,34051.02553789653,224276.25706309956,125768.58636758999,5255.5309371569765,310090.9719849809,699442.3718907239,0.3447124247677811,timeseries_s4_one_percent_grid_connected_gshp.csv.gz
s4_one_percent_grid_connected_ashp,462.28875,1654.7151,3502.4246,2141.8166431432705,2678.470449663289,1529.5388268537547,533.84167328415,4961.832008290199,3368.31911820585,21.41816646097,0.0,0.6129037700144025,0.9899999999862092,37.736057454438274,3792165.9333,415283.8437229912,32379.935744799666,246581.75535448425,136322.15262370728,5514.15117451713,242592.72576640133,663390.7206639096,0.3097327321587789,timeseries_s4_one_percent_grid_connected_ashp.csv.gz
s4_one_percent_grid_connected_electric,460.68026,4011.7649,8534.1967,4020.7436749966228,2678.470449663289,1529.5388268537547,531.984221652327,12029.6862526698,8569.896792754329,40.20743681300001,0.0,0.6822258878922544,0.9899999999843229,25.018394112553086,8731352.18298,962260.9601780705,32267.272819634058,597823.7771030839,332169.91025535256,10038.516165460602,8266.977636699756,980566.4539802308,0.24387688777028405,timeseries_s4_one_percent_grid_connected_electric.csv.gz
