snapshot,load_kW,pv_used_kW,wind_used_kW,dis_kW,ch_kW,battery_net_kW,soc_kWh,grid_import_kW,pv_kW,wind_kW,ren_potential_kW,ren_used_kW,spill_kW
2019-02-22 14:00:00,110.89634306919231,0.0,110.896343069,0.0,-0.0,0.0,560.6120993495871,-0.0,7.895984325971002,173.78647239879135,181.68245672476235,110.896343069,70.78611365576235
2019-02-22 15:00:00,125.93202957348414,0.0,125.93202957300001,0.0,-0.0,0.0,560.6120993495871,-0.0,8.202578699440629,159.71221583128363,167.91479453072427,125.93202957300001,41.98276495772426
2019-02-22 16:00:00,180.72073836012856,0.0,0.0,180.72073835999998,0.0,180.72073835999998,375.1964513676838,-0.0,0.0,189.0845773634737,189.0845773634737,0.0,189.0845773634737
2019-02-22 17:00:00,247.07121097693295,0.0,209.74028622743407,37.330924749565916,0.0,37.330924749565916,336.8957136382032,-0.0,0.0,211.11384851261624,211.11384851261624,209.74028622743407,1.3735622851821745
2019-02-22 18:00:00,304.9574017783613,0.0,190.3084257606483,114.64897601735171,0.0,114.64897601735171,219.26829372155206,-0.0,0.0,190.3084257606483,190.3084257606483,190.3084257606483,0.0
2019-02-22 19:00:00,312.8144143772215,0.0,193.36804675358476,119.44636762341526,0.0,119.44636762341526,96.71885167654237,-0.0,0.0,193.36804675358476,193.36804675358476,193.36804675358476,0.0
2019-02-22 20:00:00,308.3086741921258,0.0,230.08349866882236,78.22517552317763,0.0,78.22517552317763,16.461479225819826,-0.0,0.0,230.08349866882236,230.08349866882236,230.08349866882236,0.0
2019-02-22 21:00:00,276.112442509536,0.0,260.06778439959976,16.044658110400235,0.0,16.044658110400235,0.0,-0.0,0.0,260.06778439959976,260.06778439959976,260.06778439959976,0.0
2019-02-22 22:00:00,227.71711259198128,0.0,253.94854241372678,0.0,26.231429821726714,-26.231429821726714,0.0,-0.0,0.0,253.94854241372678,253.94854241372678,253.94854241372678,0.0
2019-02-22 23:00:00,164.3766596268772,0.0,232.53119546317154,0.0,68.15453583617156,-68.15453583617156,66.42879483426387,-0.0,0.0,232.53119546317154,232.53119546317154,232.53119546317154,0.0
2019-02-23 00:00:00,111.85348745672049,0.0,111.853487457,0.0,-0.0,0.0,66.42879483426387,-0.0,0.0,242.32198264056825,242.32198264056825,111.853487457,130.46849518356825
2019-02-23 01:00:00,85.69285632759198,0.0,249.05314882502844,0.0,163.36029249742845,-163.36029249742845,200.01394585079188,-0.0,0.0,249.05314882502844,249.05314882502844,249.05314882502844,0.0
2019-02-23 02:00:00,75.3123626899047,0.0,75.31236268990001,0.0,-0.0,0.0,200.01394585079188,-0.0,0.0,220.90463569001295,220.90463569001295,75.31236268990001,145.59227300011293
2019-02-23 03:00:00,70.20062766015398,0.0,70.2006276602,0.0,-0.0,0.0,200.01394585079188,-0.0,0.0,217.2330904984892,217.2330904984892,70.2006276602,147.03246283828918
2019-02-23 04:00:00,79.53044278081833,0.0,206.21845492391793,0.0,126.68801214311792,-126.68801214311792,323.49409083843386,-0.0,0.0,206.21845492391793,206.21845492391793,206.21845492391793,0.0
2019-02-23 05:00:00,99.2880932002911,0.0,99.28809320030001,0.0,-0.0,0.0,323.49409083843386,-0.0,0.0,189.696501562061,189.696501562061,99.28809320030001,90.40840836176099
2019-02-23 06:00:00,114.37752325540049,0.0,114.377523255,0.0,-0.0,0.0,323.49409083843386,-0.0,0.0,185.41303217194994,185.41303217194994,114.377523255,71.03550891694994
2019-02-23 07:00:00,115.28277814613784,0.0,115.28277814600001,0.0,-0.0,0.0,323.49409083843386,-0.0,32.876350508971356,165.21953361856924,198.09588412754061,115.28277814600001,82.8131059815406
2019-02-23 08:00:00,117.7885122510206,0.0,117.788512251,0.0,-0.0,0.0,323.49409083843386,-0.0,52.70593121768232,146.24988346236316,198.95581468004548,117.788512251,81.16730242904548
2019-02-23 09:00:00,114.83090408581864,0.0,152.36912544823608,0.0,37.53822136223609,-37.53822136223609,360.0818068975568,-0.0,90.68825725405134,152.36912544823608,243.0573827022874,152.36912544823608,90.68825725405134
2019-02-23 10:00:00,102.65479436312884,119.09776358339633,0.0,0.0,16.44296922039633,-16.44296922039633,376.10842369432345,-0.0,119.09776358339633,146.86180766095043,265.95957124434676,119.09776358339633,146.86180766095043
2019-02-23 11:00:00,104.16274006350594,141.3942497894089,0.0,0.0,37.2315097254089,-37.2315097254089,412.39719436197527,-0.0,141.3942497894089,137.68294468214103,279.0771944715499,141.3942497894089,137.682944682141
2019-02-23 12:00:00,108.5964013275154,138.4556606406156,15.430811115484035,0.0,45.29007042809963,-45.29007042809963,456.540474916765,-0.0,138.45566064061563,119.32521872452224,257.7808793651379,153.88647175609964,103.89440760903824
2019-02-23 13:00:00,114.90463274970084,110.33152292042311,107.08673475277635,0.0,102.51362492319947,-102.51362492319947,556.4583523432841,-0.0,110.33152292042311,107.08673475277635,217.41825767319946,217.41825767319946,0.0
2019-02-23 14:00:00,118.42390561798165,19.904109645445743,98.51979597255425,0.0,-0.0,0.0,556.4583523432841,-0.0,74.18404628835681,98.51979597255425,172.70384226091107,118.42390561799999,54.27993664291108
2019-02-23 15:00:00,132.75758279440504,0.0,0.0,132.757582794,0.0,132.757582794,420.2518856054914,-0.0,31.53441052047748,114.42982513582389,145.96423565630135,0.0,145.96423565630135
2019-02-23 16:00:00,187.62161428322628,0.0,0.0,187.621614283,0.0,187.621614283,227.75608516008435,-0.0,0.21933289794363964,164.60760941998194,164.82694231792559,0.0,164.82694231792559
2019-02-23 17:00:00,247.98772436580333,0.0,215.3973179027273,32.590406463272686,0.0,32.590406463272686,194.31901873805606,-0.0,0.0,215.3973179027273,215.3973179027273,215.3973179027273,0.0
2019-02-23 18:00:00,305.2901206358348,0.0,249.66507302361575,55.625047612384236,0.0,55.625047612384236,137.24889861421502,-0.0,0.0,249.66507302361575,249.66507302361575,249.66507302361575,0.0
2019-02-23 19:00:00,313.25527885049473,0.0,260.06778439959976,53.187494450400216,0.0,53.187494450400216,82.67965638142869,-0.0,0.0,260.06778439959976,260.06778439959976,260.06778439959976,0.0
2019-02-23 20:00:00,308.7737308527295,0.0,258.23201180383785,50.541719049162104,0.0,50.541719049162104,30.82492364482379,-0.0,0.0,258.23201180383785,258.23201180383785,258.23201180383785,0.0
2019-02-23 21:00:00,276.64985778449966,0.0,246.6054520306793,30.04440575332068,0.0,30.04440575332068,0.0,-0.0,0.0,246.6054520306793,246.6054520306793,246.6054520306793,0.0
2019-02-23 22:00:00,228.17859491139416,0.0,236.81466485328258,0.0,8.636069942282582,-8.636069942282582,0.0,-0.0,0.0,236.81466485328258,236.81466485328258,236.81466485328258,0.0
2019-02-23 23:00:00,164.62424813866187,0.0,241.09813424339364,0.0,76.47388610439366,-76.47388610439366,74.5374908343443,-0.0,0.0,241.09813424339364,241.09813424339364,241.09813424339364,0.0
2019-02-24 00:00:00,111.89058214396142,0.0,111.89058214399999,0.0,-0.0,0.0,74.5374908343443,-0.0,0.0,224.57618088153671,224.57618088153671,111.89058214399999,112.68559873753672
2019-02-24 01:00:00,85.38873219964803,0.0,211.72577271120355,0.0,126.33704051160355,-126.33704051160355,197.67555114315354,-0.0,0.0,211.72577271120355,211.72577271120355,211.72577271120355,0.0
2019-02-24 02:00:00,74.65886850527855,0.0,0.0,74.6588685053,0.0,74.6588685053,121.07713412069494,-0.0,0.0,208.66615171826712,208.66615171826712,0.0,208.66615171826712
2019-02-24 03:00:00,69.17344046293455,0.0,215.3973179027273,0.0,146.2238774398273,-146.2238774398273,263.59847675986833,-0.0,0.0,215.3973179027273,215.3973179027273,215.3973179027273,0.0
2019-02-24 04:00:00,78.25087222387471,0.0,78.25087222389999,0.0,-0.0,0.0,263.59847675986833,-0.0,0.0,226.4119534772986,226.4119534772986,78.25087222389999,148.1610812533986
2019-02-24 05:00:00,97.8501183032367,0.0,97.8501183032,0.0,-0.0,0.0,263.59847675986833,-0.0,0.0,231.30734706599696,231.30734706599696,97.8501183032,133.45722876279694
2019-02-24 06:00:00,112.79910290324581,0.0,112.799102903,0.0,-0.0,0.0,263.59847675986833,-0.0,0.0,231.91927126458427,231.91927126458427,112.799102903,119.12016836158426
2019-02-24 07:00:00,113.47132818412433,0.0,113.471328184,0.0,-0.0,0.0,263.59847675986833,-0.0,45.97500551089582,203.15883393098147,249.13383944187729,113.471328184,135.66251125787727
2019-02-24 08:00:00,115.4772211860785,0.0,115.477221186,0.0,-0.0,0.0,263.59847675986833,-0.0,99.44506424399471,149.30950445529962,248.75456869929434,115.477221186,133.27734751329433
2019-02-24 09:00:00,112.18114034587563,112.181140346,0.0,0.0,-0.0,0.0,263.59847675986833,-0.0,142.75505712396242,136.45909628496648,279.2141534089289,112.181140346,167.0330130629289
2019-02-24 10:00:00,100.09020455840124,165.80623717236173,0.0,0.0,65.71603261436174,-65.71603261436174,327.65051371240185,-0.0,165.80623717236173,171.3387756044422,337.1450127768039,165.80623717236173,171.3387756044422
2019-02-24 11:00:00,101.56763759007241,177.4898412198111,0.0,0.0,75.9222036298111,-75.9222036298111,401.6502912241025,-0.0,177.4898412198111,198.2634403422831,375.75328156209423,177.4898412198111,198.26344034228313
2019-02-24 12:00:00,106.28101284706122,170.94523055536376,0.0,0.0,64.66421770836375,-64.66421770836375,464.67714627587276,-0.0,170.9452305553638,199.4872887394577,370.43251929482153,170.94523055536376,199.48728873945777
2019-02-24 13:00:00,112.77864076285654,139.59713507722552,0.0,0.0,26.818494314225518,-26.818494314225518,490.81656949556776,-0.0,139.5971350772255,186.63688056912454,326.23401564635003,139.59713507722552,186.63688056912451
2019-02-24 14:00:00,116.29922131693911,102.56996843512722,93.78386551742106,0.0,80.05461263554828,-80.05461263554828,568.8441192845713,-0.0,102.56996843512722,178.06994178890238,280.6399102240296,196.35383395254829,84.28607627148133
2019-02-24 15:00:00,130.8382051642262,54.411067617824834,173.17454820020407,0.0,96.7474106540289,-96.7474106540289,663.1417887534295,-0.0,54.411067617824834,173.17454820020407,227.5856158180289,227.5856158180289,0.0
2019-02-24 16:00:00,185.77986960013996,0.10848723984309057,171.9506998030295,13.720682557127429,0.0,13.720682557127429,649.064659198901,-0.0,0.10848723984309057,171.9506998030295,172.0591870428726,172.0591870428726,0.0
2019-02-24 17:00:00,246.22435365176494,0.0,160.3241400298709,85.90021362212907,0.0,85.90021362212907,560.9328602970863,-0.0,0.0,160.3241400298709,160.3241400298709,160.3241400298709,0.0
2019-02-24 18:00:00,303.5522933844557,0.0,138.29486888072833,165.2574245032717,0.0,165.2574245032717,391.38224465575155,-0.0,0.0,138.29486888072833,138.29486888072833,138.29486888072833,0.0
2019-02-24 19:00:00,311.58771791619256,0.0,123.6086881146333,187.9790298013667,0.0,187.9790298013667,198.51974346233888,-0.0,0.0,123.6086881146333,123.6086881146333,123.6086881146333,0.0
2019-02-24 20:00:00,307.2049873755079,0.0,115.04174933441118,192.1632380415888,0.0,192.1632380415888,1.3643332802159291,-0.0,0.0,115.04174933441118,115.04174933441118,115.04174933441118,0.0
2019-02-24 21:00:00,275.0872168410186,0.0,112.59405254006201,0.0,-0.0,0.0,1.3643332802159291,0.0,0.0,112.59405254006201,112.59405254006201,112.59405254006201,0.0
2019-02-24 22:00:00,226.61425397637117,0.0,113.81790093723659,0.0,-0.0,0.0,1.3643332802159291,0.0,0.0,113.81790093723659,113.81790093723659,113.81790093723659,0.0
2019-02-24 23:00:00,163.1615579799564,0.0,124.2206123132206,1.3297869972323382,0.0,1.3297869972323382,0.0,0.0,0.0,124.2206123132206,124.2206123132206,124.2206123132206,0.0
2019-02-25 00:00:00,110.60041933202422,0.0,110.600419332,0.0,-0.0,0.0,0.0,-0.0,0.0,134.62332368920457,134.62332368920457,110.600419332,24.022904357204567
2019-02-25 01:00:00,84.50155456226176,0.0,84.5015545623,0.0,-0.0,0.0,0.0,-0.0,0.0,143.80218666801397,143.80218666801397,84.5015545623,59.30063210571397
2019-02-25 02:00:00,74.24877823787186,0.0,153.59297384541068,0.0,79.34419560751067,-79.34419560751067,77.33512123053289,-0.0,0.0,153.59297384541068,153.59297384541068,153.59297384541068,0.0
2019-02-25 03:00:00,69.28219633210757,0.0,69.2821963321,0.0,-0.0,0.0,77.33512123053289,-0.0,0.0,162.15991262563278,162.15991262563278,69.2821963321,92.87771629353279
2019-02-25 04:00:00,78.62051141048285,0.0,171.3387756044422,0.0,92.71826419394225,-92.71826419394225,138.4430481525297,-0.0,0.0,171.3387756044422,171.3387756044422,171.3387756044422,0.0
2019-02-25 05:00:00,98.70207560303129,0.0,0.0,98.702075603,0.0,98.702075603,37.17681013709394,-0.0,0.0,173.17454820020407,173.17454820020407,0.0,173.17454820020407
2019-02-25 06:00:00,114.04406337597179,0.0,159.71221583128363,0.0,45.66815245528362,-45.66815245528362,81.68859930405732,-0.0,0.0,159.71221583128363,159.71221583128363,159.71221583128363,0.0
2019-02-25 07:00:00,115.10942259836244,0.0,145.63795926377585,0.0,30.528536665775846,-30.528536665775846,111.44412289291905,-0.0,10.440717625768738,145.63795926377585,156.0786768895446,145.63795926377585,10.440717625768741
2019-02-25 08:00:00,117.5137674640877,0.0,144.41411086660128,0.0,26.90034340260128,-26.90034340260128,137.66332270022306,-0.0,29.581640203301852,144.41411086660128,173.99575106990312,144.41411086660128,29.581640203301845
2019-02-25 09:00:00,114.43136248387924,0.0,143.80218666801397,0.0,29.370824184013973,-29.370824184013973,166.2904482450736,-0.0,50.25553464818298,143.80218666801397,194.05772131619696,143.80218666801397,50.25553464818299
2019-02-25 10:00:00,102.37630087689777,0.0,143.1902624694267,0.0,40.8139615924267,-40.8139615924267,206.07095951601846,-0.0,81.26165947898976,143.1902624694267,224.45192194841644,143.1902624694267,81.26165947898974
2019-02-25 11:00:00,103.60383515186797,0.0,152.36912544823608,0.0,48.76529029623611,-48.76529029623611,222.08406660753897,-0.0,95.56782462873296,152.36912544823608,247.93695007696903,152.36912544823608,95.56782462873295
2019-02-25 12:00:00,107.78057974537413,118.23222408290906,0.0,0.0,10.451644337909057,-10.451644337909057,232.2710648591678,-0.0,118.23222408290906,183.57725957618806,301.8094836590971,118.23222408290906,183.57725957618806
2019-02-25 13:00:00,114.09683164047645,130.45826432957386,0.0,0.0,16.361432689573867,-16.361432689573867,248.21820971160898,-0.0,130.45826432957386,212.33769690979085,342.7959612393647,130.45826432957386,212.33769690979085
2019-02-25 14:00:00,117.39558509306741,106.07929480222546,227.63580187447317,0.0,216.31951158369867,-216.31951158369867,459.0602949424968,-0.0,106.07929480222546,227.63580187447317,333.71509667669864,333.71509667669864,0.0
2019-02-25 15:00:00,131.741336568393,0.0,131.741336568,0.0,-0.0,0.0,459.0602949424968,-0.0,51.63049249228125,234.97889225752073,286.60938474980196,131.741336568,154.86804818180195
2019-02-25 16:00:00,186.51997617436427,0.0,263.7393295911235,0.0,77.2193534171235,-77.2193534171235,534.3243771117453,-0.0,0.24055866226076603,263.7393295911235,263.9798882533843,263.7393295911235,0.24055866226075295
2019-02-25 17:00:00,246.7168281246777,0.0,104.29282343911846,142.42400468588153,0.0,142.42400468588153,388.20036634987184,-0.0,0.0,271.08241997417105,271.08241997417105,104.29282343911846,166.78959653505257
2019-02-25 18:00:00,303.9279915152786,0.0,253.94854241372678,49.97944910127322,0.0,49.97944910127322,336.9225106649802,-0.0,0.0,253.94854241372678,253.94854241372678,253.94854241372678,0.0
2019-02-25 19:00:00,311.9108470777883,0.0,244.15775523633013,67.75309184166986,0.0,67.75309184166986,267.40927416206233,-0.0,0.0,244.15775523633013,244.15775523633013,244.15775523633013,0.0
2019-02-25 20:00:00,307.46852965407277,0.0,237.42658905186988,70.04194060213013,0.0,70.04194060213013,195.54772733292208,-0.0,0.0,237.42658905186988,237.42658905186988,237.42658905186988,0.0
2019-02-25 21:00:00,275.27029285325426,0.0,227.63580187447317,47.63449097852679,0.0,47.63449097852679,146.67574899096908,-0.0,0.0,227.63580187447317,227.63580187447317,227.63580187447317,0.0
2019-02-25 22:00:00,226.91972937964346,0.0,193.36804675358476,33.55168262641522,0.0,33.55168262641522,112.25243359554639,-0.0,0.0,193.36804675358476,193.36804675358476,193.36804675358476,0.0
2019-02-25 23:00:00,163.5636713639729,0.0,161.54798842704548,2.015682936954505,0.0,2.015682936954505,110.18438561570144,-0.0,0.0,161.54798842704548,161.54798842704548,161.54798842704548,0.0
